stats_type,popgrp,age_group_m3,region_name,popgrp_mass,expo_grp_mean,expo_overall_mean,fl_temp_bound
within-group,1,0_14,Central,0.0826502174156943,0.1030227022437361,0.08073351310968288,32
within-group,4,0_14,Eastern,0.09088950033559848,0.10037190600651628,0.08073351310968288,32
within-group,7,0_14,Northeastern,0.02210076503742415,0.02134652573348324,0.08073351310968288,32
within-group,10,0_14,Western,0.08125534190741358,0.05696118124778899,0.08073351310968288,32
within-group,1,0_14,Central,0.0826502174156943,0.08671379018948877,0.06592195620405397,33
within-group,4,0_14,Eastern,0.09088950033559848,0.08209282278345417,0.06592195620405397,33
within-group,7,0_14,Northeastern,0.02210076503742415,0.01444306386813501,0.06592195620405397,33
within-group,10,0_14,Western,0.08125534190741358,0.04487102315359809,0.06592195620405397,33
within-group,1,0_14,Central,0.0826502174156943,0.07129309823039845,0.05238333935942928,34
within-group,4,0_14,Eastern,0.09088950033559848,0.06499977711600317,0.05238333935942928,34
within-group,7,0_14,Northeastern,0.02210076503742415,0.00902902726745009,0.05238333935942928,34
within-group,10,0_14,Western,0.08125534190741358,0.0343566942881531,0.05238333935942928,34
within-group,1,0_14,Central,0.0826502174156943,0.05663348520630274,0.0400514029169259,35
within-group,4,0_14,Eastern,0.09088950033559848,0.04912355044425798,0.0400514029169259,35
within-group,7,0_14,Northeastern,0.02210076503742415,0.00498117290046167,0.0400514029169259,35
within-group,10,0_14,Western,0.08125534190741358,0.02537696908300596,0.0400514029169259,35
within-group,1,0_14,Central,0.0826502174156943,0.04288164357360039,0.02911511829885306,36
within-group,4,0_14,Eastern,0.09088950033559848,0.03507314983331117,0.02911511829885306,36
within-group,7,0_14,Northeastern,0.02210076503742415,0.00245188847057203,0.02911511829885306,36
within-group,10,0_14,Western,0.08125534190741358,0.01771727638860066,0.02911511829885306,36
within-group,1,0_14,Central,0.0826502174156943,0.03068764307512045,0.01988119497187738,37
within-group,4,0_14,Eastern,0.09088950033559848,0.02329745539817945,0.01988119497187738,37
within-group,7,0_14,Northeastern,0.02210076503742415,0.00106744936254328,0.01988119497187738,37
within-group,10,0_14,Western,0.08125534190741358,0.01149221524284451,0.01988119497187738,37
within-group,1,0_14,Central,0.0826502174156943,0.02047500315508397,0.01257919420824625,38
within-group,4,0_14,Eastern,0.09088950033559848,0.01415025664160098,0.01257919420824625,38
