stats_type,popgrp,age_group_m3,Prov_En,popgrp_mass,expo_grp_mean,expo_overall_mean,fl_temp_bound
within-group,79,0_14,Xinjiang,0.00443144600832027,0.9927352793210328,0.9941891097254284,-32
within-group,82,0_14,Xizang,6.912305121974087e-4,0.9871968104395306,0.9941891097254284,-32
within-group,85,0_14,Yunnan,0.01035317309808648,1,0.9941891097254284,-32
within-group,88,0_14,Zhejiang,0.00853805721472757,0.9999993885952378,0.9941891097254284,-32
within-group,1,0_14,Anhui,0.01410859002896082,0.9999432930887414,0.9931716171095236,-31
within-group,4,0_14,Beijing,0.00192930046313546,0.9966970747754448,0.9931716171095236,-31
within-group,7,0_14,Fujian,0.00836499261741459,1,0.9931716171095236,-31
within-group,10,0_14,Gansu,0.00553588132726672,0.9966799705590668,0.9931716171095236,-31
within-group,13,0_14,Guangdong,0.01662764777845244,1,0.9931716171095236,-31
within-group,16,0_14,Guangxi,0.01247369584553776,1,0.9931716171095236,-31
within-group,19,0_14,Guizhou,0.00936294712703839,1,0.9931716171095236,-31
within-group,22,0_14,Hainan,0.00191883150879834,1,0.9931716171095236,-31
within-group,25,0_14,Hebei,0.01568965512254203,0.9958356689078992,0.9931716171095236,-31
within-group,28,0_14,Heilongjiang,0.00828162665775682,0.91632124088404,0.9931716171095236,-31
within-group,31,0_14,Henan,0.02215767763694521,0.9999565882958908,0.9931716171095236,-31
within-group,34,0_14,Hubei,0.01358416131756542,0.9999978498291202,0.9931716171095236,-31
within-group,37,0_14,Hunan,0.01500601692425047,1,0.9931716171095236,-31
within-group,40,0_14,Jiangsu,0.01408569897696787,0.9999534960469908,0.9931716171095236,-31
within-group,43,0_14,Jiangxi,0.0106032824765449,1,0.9931716171095236,-31
within-group,46,0_14,Jilin,0.0057061550879989,0.9420082638405076,0.9931716171095236,-31
within-group,49,0_14,Liaoning,0.00810496095245003,0.971243089840604,0.9931716171095236,-31
within-group,52,0_14,Neimenggu,0.00539920110087013,0.9420028621569816,0.9931716171095236,-31
within-group,55,0_14,Ningxia,0.00138936690749664,0.9952055894166588,0.9931716171095236,-31
within-group,58,0_14,Qinghai,0.00121246590503282,0.9769561041026265,0.9931716171095236,-31
within-group,61,0_14,Shaanxi,0.00839880110366433,0.9990534093140422,0.9931716171095236,-31
within-group,64,0_14,Shandong,0.01985728082783897,0.9993199435568684,0.9931716171095236,-31
within-group,67,0_14,Shanghai,0.00215114145344414,1,0.9931716171095236,-31
within-group,70,0_14,Shanxi,0.0071604878943872,0.9954150954090946,0.9931716171095236,-31
within-group,73,0_14,Sichuan,0.02198023969698392,0.9997939312653588,0.9931716171095236,-31
within-group,76,0_14,Tianjin,0.00176456591592749,0.9977926033136336,0.9931716171095236,-31
within-group,79,0_14,Xinjiang,0.00443144600832027,0.99019474535815,0.9931716171095236,-31
within-group,82,0_14,Xizang,6.912305121974087e-4,0.981488906179216,0.9931716171095236,-31
within-group,85,0_14,Yunnan,0.01035317309808648,1,0.9931716171095236,-31
within-group,88,0_14,Zhejiang,0.00853805721472757,0.9999989809920632,0.9931716171095236,-31
within-group,1,0_14,Anhui,0.01410859002896082,0.9999006195774126,0.9920599824437052,-30
within-group,4,0_14,Beijing,0.00192930046313546,0.9958556511301851,0.9920599824437052,-30
within-group,7,0_14,Fujian,0.00836499261741459,1,0.9920599824437052,-30
within-group,10,0_14,Gansu,0.00553588132726672,0.9953756596971128,0.9920599824437052,-30
within-group,13,0_14,Guangdong,0.01662764777845244,1,0.9920599824437052,-30
within-group,16,0_14,Guangxi,0.01247369584553776,1,0.9920599824437052,-30
within-group,19,0_14,Guizhou,0.00936294712703839,1,0.9920599824437052,-30
within-group,22,0_14,Hainan,0.00191883150879834,1,0.9920599824437052,-30
within-group,25,0_14,Hebei,0.01568965512254203,0.994911879725642,0.9920599824437052,-30
within-group,28,0_14,Heilongjiang,0.00828162665775682,0.9076653559502944,0.9920599824437052,-30
within-group,31,0_14,Henan,0.02215767763694521,0.9998548710476246,0.9920599824437052,-30
within-group,34,0_14,Hubei,0.01358416131756542,0.999996644466448,0.9920599824437052,-30
within-group,37,0_14,Hunan,0.01500601692425047,1,0.9920599824437052,-30
within-group,40,0_14,Jiangsu,0.01408569897696787,0.9998418812031666,0.9920599824437052,-30
within-group,43,0_14,Jiangxi,0.0106032824765449,1,0.9920599824437052,-30
within-group,46,0_14,Jilin,0.0057061550879989,0.9328995064817942,0.9920599824437052,-30
within-group,49,0_14,Liaoning,0.00810496095245003,0.9653381343016156,0.9920599824437052,-30
within-group,52,0_14,Neimenggu,0.00539920110087013,0.9335973479139456,0.9920599824437052,-30
within-group,55,0_14,Ningxia,0.00138936690749664,0.9937601851534726,0.9920599824437052,-30
within-group,58,0_14,Qinghai,0.00121246590503282,0.971082271983282,0.9920599824437052,-30
within-group,61,0_14,Shaanxi,0.00839880110366433,0.9987632506674876,0.9920599824437052,-30
within-group,64,0_14,Shandong,0.01985728082783897,0.998898772376992,0.9920599824437052,-30
within-group,67,0_14,Shanghai,0.00215114145344414,0.9999931477764026,0.9920599824437052,-30
within-group,70,0_14,Shanxi,0.0071604878943872,0.9940754903743524,0.9920599824437052,-30
within-group,73,0_14,Sichuan,0.02198023969698392,0.9997059211231892,0.9920599824437052,-30
within-group,76,0_14,Tianjin,0.00176456591592749,0.9966970788397682,0.9920599824437052,-30
within-group,79,0_14,Xinjiang,0.00443144600832027,0.9870093821874336,0.9920599824437052,-30
within-group,82,0_14,Xizang,6.912305121974087e-4,0.9751203478286804,0.9920599824437052,-30
within-group,85,0_14,Yunnan,0.01035317309808648,1,0.9920599824437052,-30
within-group,88,0_14,Zhejiang,0.00853805721472757,0.9999967422022952,0.9920599824437052,-30
within-group,1,0_14,Anhui,0.01410859002896082,0.999811449743014,0.990816527537343,-29
within-group,4,0_14,Beijing,0.00192930046313546,0.9936566676459212,0.990816527537343,-29
within-group,7,0_14,Fujian,0.00836499261741459,1,0.990816527537343,-29
within-group,10,0_14,Gansu,0.00553588132726672,0.9937855029085276,0.990816527537343,-29
within-group,13,0_14,Guangdong,0.01662764777845244,1,0.990816527537343,-29
within-group,16,0_14,Guangxi,0.01247369584553776,1,0.990816527537343,-29
within-group,19,0_14,Guizhou,0.00936294712703839,1,0.990816527537343,-29
within-group,22,0_14,Hainan,0.00191883150879834,1,0.990816527537343,-29
within-group,25,0_14,Hebei,0.01568965512254203,0.993858946517158,0.990816527537343,-29
within-group,28,0_14,Heilongjiang,0.00828162665775682,0.8985322520437203,0.990816527537343,-29
within-group,31,0_14,Henan,0.02215767763694521,0.9996509239835334,0.990816527537343,-29
within-group,34,0_14,Hubei,0.01358416131756542,0.9999871135296742,0.990816527537343,-29
within-group,37,0_14,Hunan,0.01500601692425047,1,0.990816527537343,-29
within-group,40,0_14,Jiangsu,0.01408569897696787,0.9996267987555224,0.990816527537343,-29
within-group,43,0_14,Jiangxi,0.0106032824765449,1,0.990816527537343,-29
within-group,46,0_14,Jilin,0.0057061550879989,0.9233725751438048,0.990816527537343,-29
within-group,49,0_14,Liaoning,0.00810496095245003,0.9590471885584996,0.990816527537343,-29
within-group,52,0_14,Neimenggu,0.00539920110087013,0.924952866104048,0.990816527537343,-29
within-group,55,0_14,Ningxia,0.00138936690749664,0.992015802176698,0.990816527537343,-29
within-group,58,0_14,Qinghai,0.00121246590503282,0.9636000139250792,0.990816527537343,-29
within-group,61,0_14,Shaanxi,0.00839880110366433,0.9984049786799166,0.990816527537343,-29
within-group,64,0_14,Shandong,0.01985728082783897,0.998274548215513,0.990816527537343,-29
within-group,67,0_14,Shanghai,0.00215114145344414,0.9998937249562098,0.990816527537343,-29
within-group,70,0_14,Shanxi,0.0071604878943872,0.99246872134129,0.990816527537343,-29
within-group,73,0_14,Sichuan,0.02198023969698392,0.999596646737035,0.990816527537343,-29
within-group,76,0_14,Tianjin,0.00176456591592749,0.9951537419237236,0.990816527537343,-29
within-group,79,0_14,Xinjiang,0.00443144600832027,0.9834376603842556,0.990816527537343,-29
within-group,82,0_14,Xizang,6.912305121974087e-4,0.9677511298656466,0.990816527537343,-29
within-group,85,0_14,Yunnan,0.01035317309808648,1,0.990816527537343,-29
within-group,88,0_14,Zhejiang,0.00853805721472757,0.9999959787032656,0.990816527537343,-29
within-group,1,0_14,Anhui,0.01410859002896082,0.9997420706441348,0.9894652457364418,-28
within-group,4,0_14,Beijing,0.00192930046313546,0.9906272443124218,0.9894652457364418,-28
within-group,7,0_14,Fujian,0.00836499261741459,1,0.9894652457364418,-28
within-group,10,0_14,Gansu,0.00553588132726672,0.9918788786309396,0.9894652457364418,-28
within-group,13,0_14,Guangdong,0.01662764777845244,1,0.9894652457364418,-28
within-group,16,0_14,Guangxi,0.01247369584553776,1,0.9894652457364418,-28
within-group,19,0_14,Guizhou,0.00936294712703839,1,0.9894652457364418,-28
within-group,22,0_14,Hainan,0.00191883150879834,1,0.9894652457364418,-28
within-group,25,0_14,Hebei,0.01568965512254203,0.9925054407313486,0.9894652457364418,-28
within-group,28,0_14,Heilongjiang,0.00828162665775682,0.8891372600406058,0.9894652457364418,-28
within-group,31,0_14,Henan,0.02215767763694521,0.9993554570457996,0.9894652457364418,-28
within-group,34,0_14,Hubei,0.01358416131756542,0.9999632403151084,0.9894652457364418,-28
within-group,37,0_14,Hunan,0.01500601692425047,0.9999939588992132,0.9894652457364418,-28
within-group,40,0_14,Jiangsu,0.01408569897696787,0.9994043998788864,0.9894652457364418,-28
within-group,43,0_14,Jiangxi,0.0106032824765449,1,0.9894652457364418,-28
within-group,46,0_14,Jilin,0.0057061550879989,0.9138799921625744,0.9894652457364418,-28
within-group,49,0_14,Liaoning,0.00810496095245003,0.9528575791699124,0.9894652457364418,-28
within-group,52,0_14,Neimenggu,0.00539920110087013,0.9156094054506227,0.9894652457364418,-28
within-group,55,0_14,Ningxia,0.00138936690749664,0.9897769757498844,0.9894652457364418,-28
within-group,58,0_14,Qinghai,0.00121246590503282,0.9550308489642764,0.9894652457364418,-28
within-group,61,0_14,Shaanxi,0.00839880110366433,0.9979304583653336,0.9894652457364418,-28
within-group,64,0_14,Shandong,0.01985728082783897,0.9974705435506864,0.9894652457364418,-28
within-group,67,0_14,Shanghai,0.00215114145344414,0.999723633005802,0.9894652457364418,-28
within-group,70,0_14,Shanxi,0.0071604878943872,0.9902024415262266,0.9894652457364418,-28
within-group,73,0_14,Sichuan,0.02198023969698392,0.9994606001822056,0.9894652457364418,-28
within-group,76,0_14,Tianjin,0.00176456591592749,0.9935533009437172,0.9894652457364418,-28
within-group,79,0_14,Xinjiang,0.00443144600832027,0.9793572655018372,0.9894652457364418,-28
within-group,82,0_14,Xizang,6.912305121974087e-4,0.9592571128042028,0.9894652457364418,-28
within-group,85,0_14,Yunnan,0.01035317309808648,0.9999996696122432,0.9894652457364418,-28
within-group,88,0_14,Zhejiang,0.00853805721472757,0.9999942754367032,0.9894652457364418,-28
within-group,1,0_14,Anhui,0.01410859002896082,0.9996604136945124,0.9879553512354686,-27
within-group,4,0_14,Beijing,0.00192930046313546,0.9868903819438788,0.9879553512354686,-27
within-group,7,0_14,Fujian,0.00836499261741459,1,0.9879553512354686,-27
within-group,10,0_14,Gansu,0.00553588132726672,0.9894782452842664,0.9879553512354686,-27
within-group,13,0_14,Guangdong,0.01662764777845244,1,0.9879553512354686,-27
within-group,16,0_14,Guangxi,0.01247369584553776,1,0.9879553512354686,-27
within-group,19,0_14,Guizhou,0.00936294712703839,1,0.9879553512354686,-27
within-group,22,0_14,Hainan,0.00191883150879834,1,0.9879553512354686,-27
within-group,25,0_14,Hebei,0.01568965512254203,0.990822863172364,0.9879553512354686,-27
within-group,28,0_14,Heilongjiang,0.00828162665775682,0.8795233637686696,0.9879553512354686,-27
within-group,31,0_14,Henan,0.02215767763694521,0.99889899516814,0.9879553512354686,-27
within-group,34,0_14,Hubei,0.01358416131756542,0.9998881842084572,0.9879553512354686,-27
within-group,37,0_14,Hunan,0.01500601692425047,0.9999916598503517,0.9879553512354686,-27
within-group,40,0_14,Jiangsu,0.01408569897696787,0.9991738505147348,0.9879553512354686,-27
within-group,43,0_14,Jiangxi,0.0106032824765449,1,0.9879553512354686,-27
within-group,46,0_14,Jilin,0.0057061550879989,0.9044508456988952,0.9879553512354686,-27
within-group,49,0_14,Liaoning,0.00810496095245003,0.9457406320243016,0.9879553512354686,-27
within-group,52,0_14,Neimenggu,0.00539920110087013,0.9059897229515717,0.9879553512354686,-27
within-group,55,0_14,Ningxia,0.00138936690749664,0.9869773728690636,0.9879553512354686,-27
within-group,58,0_14,Qinghai,0.00121246590503282,0.9449211255028582,0.9879553512354686,-27
within-group,61,0_14,Shaanxi,0.00839880110366433,0.997301442831696,0.9879553512354686,-27
within-group,64,0_14,Shandong,0.01985728082783897,0.9963739814949064,0.9879553512354686,-27
within-group,67,0_14,Shanghai,0.00215114145344414,0.9993828221940302,0.9879553512354686,-27
within-group,70,0_14,Shanxi,0.0071604878943872,0.9874483081777476,0.9879553512354686,-27
within-group,73,0_14,Sichuan,0.02198023969698392,0.9993045548272028,0.9879553512354686,-27
within-group,76,0_14,Tianjin,0.00176456591592749,0.9920700734843528,0.9879553512354686,-27
within-group,79,0_14,Xinjiang,0.00443144600832027,0.9742306826562792,0.9879553512354686,-27
within-group,82,0_14,Xizang,6.912305121974087e-4,0.9499059933422036,0.9879553512354686,-27
within-group,85,0_14,Yunnan,0.01035317309808648,0.9999978524795816,0.9879553512354686,-27
within-group,88,0_14,Zhejiang,0.00853805721472757,0.9999920124726986,0.9879553512354686,-27
within-group,1,0_14,Anhui,0.01410859002896082,0.9995483898350528,0.986360099429862,-26
within-group,4,0_14,Beijing,0.00192930046313546,0.9830156653878492,0.986360099429862,-26
within-group,7,0_14,Fujian,0.00836499261741459,1,0.986360099429862,-26
within-group,10,0_14,Gansu,0.00553588132726672,0.9866241519927706,0.986360099429862,-26
within-group,13,0_14,Guangdong,0.01662764777845244,1,0.986360099429862,-26
within-group,16,0_14,Guangxi,0.01247369584553776,1,0.986360099429862,-26
within-group,19,0_14,Guizhou,0.00936294712703839,1,0.986360099429862,-26
within-group,22,0_14,Hainan,0.00191883150879834,1,0.986360099429862,-26
within-group,25,0_14,Hebei,0.01568965512254203,0.9889094726890888,0.986360099429862,-26
within-group,28,0_14,Heilongjiang,0.00828162665775682,0.8709081379809898,0.986360099429862,-26
within-group,31,0_14,Henan,0.02215767763694521,0.9983668748562126,0.986360099429862,-26
within-group,34,0_14,Hubei,0.01358416131756542,0.999775324370394,0.986360099429862,-26
within-group,37,0_14,Hunan,0.01500601692425047,0.9999747290486624,0.986360099429862,-26
within-group,40,0_14,Jiangsu,0.01408569897696787,0.9988900754862048,0.986360099429862,-26
within-group,43,0_14,Jiangxi,0.0106032824765449,1,0.986360099429862,-26
within-group,46,0_14,Jilin,0.0057061550879989,0.8954662417772552,0.986360099429862,-26
within-group,49,0_14,Liaoning,0.00810496095245003,0.9383105145925068,0.986360099429862,-26
within-group,52,0_14,Neimenggu,0.00539920110087013,0.8954339099313644,0.986360099429862,-26
within-group,55,0_14,Ningxia,0.00138936690749664,0.9837468814278146,0.986360099429862,-26
within-group,58,0_14,Qinghai,0.00121246590503282,0.9339736998394202,0.986360099429862,-26
within-group,61,0_14,Shaanxi,0.00839880110366433,0.9964197182007756,0.986360099429862,-26
within-group,64,0_14,Shandong,0.01985728082783897,0.9950925787643652,0.986360099429862,-26
within-group,67,0_14,Shanghai,0.00215114145344414,0.9992545884145698,0.986360099429862,-26
within-group,70,0_14,Shanxi,0.0071604878943872,0.984237792505236,0.986360099429862,-26
within-group,73,0_14,Sichuan,0.02198023969698392,0.999129914553832,0.986360099429862,-26
within-group,76,0_14,Tianjin,0.00176456591592749,0.98886471828587,0.986360099429862,-26
within-group,79,0_14,Xinjiang,0.00443144600832027,0.9682389730726286,0.986360099429862,-26
within-group,82,0_14,Xizang,6.912305121974087e-4,0.9390531885816946,0.986360099429862,-26
within-group,85,0_14,Yunnan,0.01035317309808648,0.9999971917040682,0.986360099429862,-26
within-group,88,0_14,Zhejiang,0.00853805721472757,0.999987046535738,0.986360099429862,-26
within-group,1,0_14,Anhui,0.01410859002896082,0.9994304143631016,0.9846345763200276,-25
within-group,4,0_14,Beijing,0.00192930046313546,0.9784791731324493,0.9846345763200276,-25
within-group,7,0_14,Fujian,0.00836499261741459,1,0.9846345763200276,-25
within-group,10,0_14,Gansu,0.00553588132726672,0.9830258027477254,0.9846345763200276,-25
within-group,13,0_14,Guangdong,0.01662764777845244,1,0.9846345763200276,-25
within-group,16,0_14,Guangxi,0.01247369584553776,1,0.9846345763200276,-25
within-group,19,0_14,Guizhou,0.00936294712703839,0.999999493193361,0.9846345763200276,-25
within-group,22,0_14,Hainan,0.00191883150879834,1,0.9846345763200276,-25
within-group,25,0_14,Hebei,0.01568965512254203,0.9865650378251184,0.9846345763200276,-25
within-group,28,0_14,Heilongjiang,0.00828162665775682,0.8621343499320385,0.9846345763200276,-25
within-group,31,0_14,Henan,0.02215767763694521,0.997687788912759,0.9846345763200276,-25
within-group,34,0_14,Hubei,0.01358416131756542,0.9995981360650036,0.9846345763200276,-25
within-group,37,0_14,Hunan,0.01500601692425047,0.9999249566000264,0.9846345763200276,-25
within-group,40,0_14,Jiangsu,0.01408569897696787,0.9985655975428586,0.9846345763200276,-25
within-group,43,0_14,Jiangxi,0.0106032824765449,1,0.9846345763200276,-25
within-group,46,0_14,Jilin,0.0057061550879989,0.8866622768199341,0.9846345763200276,-25
within-group,49,0_14,Liaoning,0.00810496095245003,0.9308062153096008,0.9846345763200276,-25
within-group,52,0_14,Neimenggu,0.00539920110087013,0.8850356862585146,0.9846345763200276,-25
within-group,55,0_14,Ningxia,0.00138936690749664,0.9793055016307454,0.9846345763200276,-25
within-group,58,0_14,Qinghai,0.00121246590503282,0.9216783364160892,0.9846345763200276,-25
within-group,61,0_14,Shaanxi,0.00839880110366433,0.9954442295924008,0.9846345763200276,-25
within-group,64,0_14,Shandong,0.01985728082783897,0.9936126834160762,0.9846345763200276,-25
within-group,67,0_14,Shanghai,0.00215114145344414,0.99885349608905,0.9846345763200276,-25
within-group,70,0_14,Shanxi,0.0071604878943872,0.9805733757144672,0.9846345763200276,-25
within-group,73,0_14,Sichuan,0.02198023969698392,0.998930325350363,0.9846345763200276,-25
within-group,76,0_14,Tianjin,0.00176456591592749,0.9840780145745076,0.9846345763200276,-25
within-group,79,0_14,Xinjiang,0.00443144600832027,0.9616920271324856,0.9846345763200276,-25
within-group,82,0_14,Xizang,6.912305121974087e-4,0.9269743498851246,0.9846345763200276,-25
within-group,85,0_14,Yunnan,0.01035317309808648,0.9999943959412966,0.9846345763200276,-25
within-group,88,0_14,Zhejiang,0.00853805721472757,0.999955165389338,0.9846345763200276,-25
within-group,1,0_14,Anhui,0.01410859002896082,0.9992291112489192,0.9827728204803828,-24
within-group,4,0_14,Beijing,0.00192930046313546,0.9734149814346756,0.9827728204803828,-24
within-group,7,0_14,Fujian,0.00836499261741459,1,0.9827728204803828,-24
within-group,10,0_14,Gansu,0.00553588132726672,0.9787942781654956,0.9827728204803828,-24
within-group,13,0_14,Guangdong,0.01662764777845244,1,0.9827728204803828,-24
within-group,16,0_14,Guangxi,0.01247369584553776,1,0.9827728204803828,-24
within-group,19,0_14,Guizhou,0.00936294712703839,0.9999928175646118,0.9827728204803828,-24
within-group,22,0_14,Hainan,0.00191883150879834,1,0.9827728204803828,-24
within-group,25,0_14,Hebei,0.01568965512254203,0.9838453476306924,0.9827728204803828,-24
within-group,28,0_14,Heilongjiang,0.00828162665775682,0.8530762325946558,0.9827728204803828,-24
within-group,31,0_14,Henan,0.02215767763694521,0.9969130477420538,0.9827728204803828,-24
within-group,34,0_14,Hubei,0.01358416131756542,0.9993339554619594,0.9827728204803828,-24
within-group,37,0_14,Hunan,0.01500601692425047,0.9998089664218875,0.9827728204803828,-24
within-group,40,0_14,Jiangsu,0.01408569897696787,0.9982231469731646,0.9827728204803828,-24
within-group,43,0_14,Jiangxi,0.0106032824765449,1,0.9827728204803828,-24
within-group,46,0_14,Jilin,0.0057061550879989,0.8777376236832677,0.9827728204803828,-24
within-group,49,0_14,Liaoning,0.00810496095245003,0.9230890559419264,0.9827728204803828,-24
within-group,52,0_14,Neimenggu,0.00539920110087013,0.8742325356139956,0.9827728204803828,-24
within-group,55,0_14,Ningxia,0.00138936690749664,0.973649777333233,0.9827728204803828,-24
within-group,58,0_14,Qinghai,0.00121246590503282,0.9087274222371357,0.9827728204803828,-24
within-group,61,0_14,Shaanxi,0.00839880110366433,0.994259037719316,0.9827728204803828,-24
within-group,64,0_14,Shandong,0.01985728082783897,0.9919525923294494,0.9827728204803828,-24
within-group,67,0_14,Shanghai,0.00215114145344414,0.998593869987964,0.9827728204803828,-24
within-group,70,0_14,Shanxi,0.0071604878943872,0.976160503238081,0.9827728204803828,-24
within-group,73,0_14,Sichuan,0.02198023969698392,0.9987100395381924,0.9827728204803828,-24
within-group,76,0_14,Tianjin,0.00176456591592749,0.9808834200301976,0.9827728204803828,-24
within-group,79,0_14,Xinjiang,0.00443144600832027,0.9540973432634504,0.9827728204803828,-24
within-group,82,0_14,Xizang,6.912305121974087e-4,0.9140154886546428,0.9827728204803828,-24
within-group,85,0_14,Yunnan,0.01035317309808648,0.9999903674910176,0.9827728204803828,-24
within-group,88,0_14,Zhejiang,0.00853805721472757,0.9999049870660476,0.9827728204803828,-24
within-group,1,0_14,Anhui,0.01410859002896082,0.99873451650343,0.9807462829093898,-23
within-group,4,0_14,Beijing,0.00192930046313546,0.9687900045002495,0.9807462829093898,-23
within-group,7,0_14,Fujian,0.00836499261741459,1,0.9807462829093898,-23
within-group,10,0_14,Gansu,0.00553588132726672,0.973703879043711,0.9807462829093898,-23
within-group,13,0_14,Guangdong,0.01662764777845244,1,0.9807462829093898,-23
within-group,16,0_14,Guangxi,0.01247369584553776,1,0.9807462829093898,-23
within-group,19,0_14,Guizhou,0.00936294712703839,0.9999738491247032,0.9807462829093898,-23
within-group,22,0_14,Hainan,0.00191883150879834,1,0.9807462829093898,-23
within-group,25,0_14,Hebei,0.01568965512254203,0.980740393737164,0.9807462829093898,-23
within-group,28,0_14,Heilongjiang,0.00828162665775682,0.8435572188039978,0.9807462829093898,-23
within-group,31,0_14,Henan,0.02215767763694521,0.9959215156047612,0.9807462829093898,-23
within-group,34,0_14,Hubei,0.01358416131756542,0.9990007567828998,0.9807462829093898,-23
within-group,37,0_14,Hunan,0.01500601692425047,0.9996208721588792,0.9807462829093898,-23
within-group,40,0_14,Jiangsu,0.01408569897696787,0.9977481233659548,0.9807462829093898,-23
within-group,43,0_14,Jiangxi,0.0106032824765449,1,0.9807462829093898,-23
within-group,46,0_14,Jilin,0.0057061550879989,0.869021390820624,0.9807462829093898,-23
within-group,49,0_14,Liaoning,0.00810496095245003,0.9149641072664014,0.9807462829093898,-23
within-group,52,0_14,Neimenggu,0.00539920110087013,0.8633989574676799,0.9807462829093898,-23
within-group,55,0_14,Ningxia,0.00138936690749664,0.9671166099198436,0.9807462829093898,-23
within-group,58,0_14,Qinghai,0.00121246590503282,0.8955598291612646,0.9807462829093898,-23
within-group,61,0_14,Shaanxi,0.00839880110366433,0.9928346502529216,0.9807462829093898,-23
within-group,64,0_14,Shandong,0.01985728082783897,0.9901970811727144,0.9807462829093898,-23
