"GBCounty","popgrp1","popgrp2","popgrp3","popgrp4","popgrp5","popgrp6","popgrp7","popgrp8","popgrp9","popgrp10","popgrp11","popgrp12","popgrp13","popgrp14","popgrp15","popgrp16","popgrp17","popgrp18","popgrp19","popgrp20","popgrp21","popgrp22","popgrp23","popgrp24","popgrp25","popgrp26","popgrp27","popgrp28","popgrp29","popgrp30","popgrp31","popgrp32","popgrp33","popgrp34","popgrp35","popgrp36","popgrp37","popgrp38"
653222,1.45344003499941e-06,1.3805515327477e-06,1.11598791962418e-05,1.07600749363661e-05,4.12455105860583e-05,4.0016509404527e-05,2.4771265740494e-05,2.38525819447868e-05,1.34742695598183e-05,1.27793029492401e-05,1.4654197294289e-05,1.43243948633085e-05,1.57908249284122e-05,1.65529066945291e-05,1.71309630341689e-05,1.78114962779645e-05,1.40220158292148e-05,1.42161446124396e-05,1.12053443016067e-05,1.21925865895308e-05,1.01589252098743e-05,1.11360641410506e-05,9.12044446987219e-06,1.00939750593529e-05,6.2034610431256e-06,6.60615197635781e-06,5.12384520779336e-06,5.40168751835681e-06,4.05000271917414e-06,3.98433090031369e-06,3.32400437001355e-06,3.08152380806728e-06,1.72334399383247e-06,1.47581175351231e-06,7.73628459542885e-07,6.52388178569747e-07,4.74136098805668e-07,3.62277506241165e-07
653223,6.92801605560793e-07,6.65378208674011e-07,5.84046186854531e-06,5.6751998188855e-06,1.75322106307228e-05,1.68473473768924e-05,1.04764592790896e-05,1.02253186970738e-05,6.75986733259161e-06,6.35356805766377e-06,5.86355525539734e-06,5.60086797995553e-06,7.71896455528983e-06,7.9693834689665e-06,1.01509868581439e-05,1.06474946754624e-05,7.70453118850732e-06,7.78824471584591e-06,5.64994142701609e-06,6.23088444001238e-06,5.84262687356269e-06,6.1782026512562e-06,5.22560044361011e-06,5.93067041093604e-06,3.50658645981239e-06,3.72020028819363e-06,2.4478990063148e-06,2.67450286480031e-06,2.03510471633483e-06,2.07190980163025e-06,1.89654439522267e-06,1.91025609366606e-06,1.09116252875825e-06,9.60540559376474e-07,5.15992862474966e-07,3.69494189632423e-07,2.37428883572397e-07,1.94128783224847e-07
653226,7.30328359195336e-07,6.94244942239044e-07,4.61795570206616e-06,4.49455041607564e-06,1.69801343512916e-05,1.64064080216865e-05,9.86159785415441e-06,9.47767029773947e-06,5.66076645210298e-06,5.42838924690446e-06,4.61723403372703e-06,4.66558581244846e-06,7.07018471841572e-06,7.61215764109921e-06,8.95518242021237e-06,9.95036305986689e-06,7.39565713936146e-06,8.0199002527053e-06,5.88448363723198e-06,6.69852552376592e-06,5.40529586005244e-06,6.0750040787612e-06,4.01103262886134e-06,5.33601569949636e-06,2.84048658279925e-06,3.42792461084767e-06,2.25016188139433e-06,2.49769412171448e-06,1.89077104850966e-06,1.93623615387459e-06,1.33797310073928e-06,1.18858775454024e-06,6.70429887047892e-07,5.4630293271825e-07,3.21142410910993e-07,2.33820541876768e-07,1.80417084781456e-07,1.25570291007894e-07
659010,4.90734470605562e-08,4.18567636692979e-08,2.59800602085297e-07,2.29490531842013e-07,3.78875878041059e-07,3.37019114371761e-07,4.56094390327522e-07,3.8897923478882e-07,8.21980238264316e-07,8.64558670272739e-07,5.74447997944157e-07,3.86092561432317e-07,1.03559406664556e-06,5.18157867492343e-07,1.15106100090569e-06,5.66509646213773e-07,7.82288479612395e-07,4.53207716971019e-07,9.25900479098435e-07,5.69396319570277e-07,1.62231042635486e-06,1.19508276959237e-06,1.80128417445806e-06,1.40292325126061e-06,1.16549436768821e-06,7.62803434455998e-07,4.46712701918886e-07,2.92275677345959e-07,2.78563978902569e-07,2.67017285476556e-07,1.68870391355443e-07,3.22585747589244e-07,1.82582089798834e-07,2.72068963850436e-07,1.70313728033695e-07,1.81138753120582e-07,1.12580260903629e-07,1.36395316094781e-07
653130,5.45581264379124e-07,4.99394490675072e-07,6.3571763993594e-06,6.1392325609434e-06,2.08749783775536e-05,2.02781586610966e-05,1.44564601693685e-05,1.35666431072264e-05,8.5618731753888e-06,8.0617570163746e-06,7.31627362205762e-06,6.84358085993021e-06,1.16737070536994e-05,1.17906173246377e-05,1.34511761729663e-05,1.35478797304091e-05,1.11649308746157e-05,1.06034729067758e-05,8.21763737762578e-06,8.55465649199754e-06,8.11299546845254e-06,8.42042618092014e-06,6.62780202653158e-06,7.22101340129301e-06,4.63455407386605e-06,5.07044175069805e-06,3.47411138455173e-06,3.58957831881186e-06,2.85997162795565e-06,2.7748147639388e-06,2.11087989194304e-06,1.99469128934378e-06,1.3747781860347e-06,1.2268361765139e-06,6.76203233760899e-07,6.61769866978382e-07,4.82796118875178e-07,4.13515958319098e-07
653129,8.45795293455468e-07,7.7795846957764e-07,7.08245308018086e-06,6.8601792317301e-06,2.85174460888961e-05,2.75706172279631e-05,1.73344735058023e-05,1.66806419905543e-05,1.0065829994127e-05,9.23591140413232e-06,1.00780983558922e-05,9.36797671019235e-06,1.29748750691432e-05,1.33097291784976e-05,1.42839814363175e-05,1.4642650600863e-05,1.06597630372276e-05,1.01625335515699e-05,8.5871315672582e-06,8.80074539563945e-06,8.16206891551309e-06,8.28475253316448e-06,6.62491535317508e-06,7.67277778158578e-06,4.74496932975231e-06,5.2450854887665e-06,4.08897280948693e-06,4.53640717974494e-06,3.42936794752592e-06,3.5571032435512e-06,3.05049206948487e-06,3.1464739585886e-06,1.75581906909313e-06,1.62519709971136e-06,8.81878710411759e-07,8.80435373733508e-07,5.18157867492343e-07,5.36199575970489e-07
653101,1.84747094816211e-06,1.76159241580614e-06,1.39859324122585e-05,1.31711688573854e-05,3.77042840459679e-05,3.6030013499196e-05,2.50722014379094e-05,2.42415611795756e-05,1.8760490143915e-05,1.82372805980487e-05,2.09312685080055e-05,2.09933319851703e-05,2.44955884349479e-05,2.41932094008542e-05,2.78621712369699e-05,2.8034649970021e-05,2.07602331116326e-05,2.05848677052251e-05,1.74246820481931e-05,1.77205660672347e-05,1.98134042506995e-05,2.03965122687132e-05,1.80077900662067e-05,1.88045119126016e-05,1.25021823070158e-05,1.26681660250147e-05,8.6066166124146e-06,8.75961030030927e-06,5.87077193878859e-06,6.21861607824724e-06,4.23041980395559e-06,4.91672639446425e-06,2.41253725769764e-06,2.90976674335533e-06,1.61870208465923e-06,1.68581724019793e-06,8.49403635151097e-07,7.3826671092572e-07
653127,4.90734470605562e-07,4.60424400362277e-07,3.83422388577551e-06,3.60256834891612e-06,1.12637994370759e-05,1.08264684235656e-05,8.02928194111394e-06,7.74494461549836e-06,5.25013716714038e-06,4.82507451539527e-06,4.65692579237895e-06,4.4375386172847e-06,6.69852552376592e-06,7.20874503952787e-06,7.88783494664528e-06,8.5423881302324e-06,6.81110578466954e-06,6.98141951270324e-06,4.99105823339421e-06,5.50705109586918e-06,5.18663035329731e-06,5.60303298497291e-06,4.58259395344899e-06,4.9795115399682e-06,3.0822454764064e-06,3.2554458777966e-06,2.37573217240222e-06,2.45511568970606e-06,1.90809108864868e-06,2.02572302792619e-06,1.56169028586829e-06,1.60499038621584e-06,8.28475253316448e-07,8.62393665255362e-07,4.30835998458118e-07,4.2361931506686e-07,2.68460622154807e-07,2.8000731558082e-07
653125,1.78035579262341e-06,1.64829048656339e-06,1.5072764930982e-05,1.43193431849346e-05,5.28780825444275e-05,5.10609216665087e-05,3.65452846933318e-05,3.5158238145532e-05,2.09890019751355e-05,1.98545393460297e-05,2.05394025998601e-05,1.96387605126311e-05,2.66245100353691e-05,2.72343197819304e-05,2.90623056849361e-05,3.01303748268424e-05,2.31128718971828e-05,2.42689845764624e-05,1.73214834756981e-05,1.86356415212462e-05,1.6781675558032e-05,1.82149088795358e-05,1.49096678863396e-05,1.58420633804901e-05,1.04035707768379e-05,1.07680132880964e-05,7.44545225476115e-06,7.59916761099495e-06,6.16809929450843e-06,6.24387447011665e-06,5.54746452286022e-06,5.61457967839893e-06,3.0180169942242e-06,2.73873134698251e-06,1.43684166319952e-06,1.12002926232328e-06,7.93835173038409e-07,6.90636600543415e-07
653121,6.19913103309084e-07,5.97541384796184e-07,4.41155855707617e-06,4.30475164288555e-06,1.46332689124544e-05,1.4350374923517e-05,9.285706519532e-06,8.86136553612602e-06,7.94340340875797e-06,7.42380220458737e-06,6.46109664019352e-06,6.08799410886547e-06,8.40094113576374e-06,8.14619221205232e-06,8.68239178802281e-06,9.12333114322869e-06,7.43462722967426e-06,6.99224453779013e-06,5.46158599050425e-06,5.79355342650213e-06,5.21188874516671e-06,5.70983989916353e-06,4.55877889825784e-06,5.28549891575755e-06,3.51380314320365e-06,3.601846680577e-06,2.75316471376503e-06,2.8195582009646e-06,2.37428883572397e-06,2.35985546894145e-06,2.05025975145647e-06,1.84025426477086e-06,7.59195092760369e-07,7.5558675106474e-07,3.94752581501827e-07,3.42070792745641e-07,2.3165553685939e-07,2.30933868520264e-07
653122,6.97853283934674e-07,6.04758068187442e-07,6.78656906113927e-06,6.34635137427251e-06,1.98826844112556e-05,1.90534874896001e-05,1.25541424274329e-05,1.19161876156456e-05,9.33405829825343e-06,8.60156493404072e-06,9.29003652956676e-06,7.99319852415765e-06,1.17213371640817e-05,1.17069037972991e-05,1.19111359372718e-05,1.19912411229147e-05,8.89600561640406e-06,8.78342535550043e-06,7.78607971082854e-06,8.47382963801545e-06,7.55442417396915e-06,8.26815416136459e-06,6.40047649970695e-06,7.56813587241254e-06,4.58908896850113e-06,5.15199027301927e-06,3.43947130427369e-06,3.94319580498351e-06,2.8585282912774e-06,3.0764721296934e-06,2.22562515786405e-06,2.50058079507099e-06,1.2268361765139e-06,1.30549802547862e-06,6.8630659050866e-07,6.91358268882541e-07,3.81040883058436e-07,3.86814229771443e-07
653131,1.82582089798834e-07,1.62375376303311e-07,8.58785323559733e-07,7.90226831342779e-07,1.34446811579141e-06,1.2492078950268e-06,1.14745265921006e-06,1.06518246854972e-06,7.6424677113425e-07,5.9826305313531e-07,1.15827768429695e-06,9.46828860933084e-07,1.48302843690357e-06,1.23260952322691e-06,1.79984083777981e-06,1.5479785874249e-06,1.51045183379035e-06,1.31632305056551e-06,1.27807462859184e-06,1.06085245851496e-06,1.12941095073192e-06,9.42498850898329e-07,8.91260398820395e-07,7.40431715943097e-07,6.0692307320482e-07,5.47746269396502e-07,4.45269365240635e-07,4.35887676831999e-07,2.87945667311205e-07,2.72790632189562e-07,2.16500501737748e-07,2.07840481668238e-07,1.4866367785992e-07,1.8330375813796e-07,7.14451655734568e-08,8.66002006950991e-08,6.2063477164821e-08,5.41251254344369e-08
653126,1.12435927235804e-06,1.06157412685409e-06,9.7663376333898e-06,9.48272197611335e-06,3.13709227017996e-05,3.05164673882747e-05,1.86212081544637e-05,1.82813023667354e-05,1.27562095623881e-05,1.22705267701564e-05,1.45199669832116e-05,1.43135698382216e-05,1.67650771862321e-05,1.77104627104869e-05,1.89445155703921e-05,1.995340790849e-05,1.39318072868241e-05,1.49024512029483e-05,1.05623378114456e-05,1.1373493024623e-05,9.9590230799364e-06,1.06157412685409e-05,8.77332199875267e-06,9.65592237750355e-06,6.40913651977646e-06,6.68914383535728e-06,4.78826943009985e-06,4.83950788217779e-06,3.88257566449694e-06,3.99443425706145e-06,3.19554740564916e-06,2.99708861238955e-06,1.67427054677192e-06,1.45777004503417e-06,7.25998349160581e-07,6.00428058152687e-07,3.74545868006304e-07,3.29080762641377e-07
653123,7.01461625630303e-07,7.08678309021561e-07,4.71393759116989e-06,4.55228388320571e-06,1.84169760144911e-05,1.74968488821057e-05,1.25801224876414e-05,1.20525829317404e-05,6.95110944245996e-06,6.53470681078435e-06,5.62107469345106e-06,5.47168934725201e-06,7.90010330841042e-06,9.09590774634191e-06,9.17962127368051e-06,1.03321256112644e-05,6.87605593519087e-06,7.70886119854207e-06,4.63094573217043e-06,5.97830052131834e-06,4.66702914912672e-06,5.45581264379124e-06,3.98360923197456e-06,5.32519067440947e-06,3.0598737578935e-06,3.89051401622733e-06,2.61027438261811e-06,2.88523001982505e-06,1.93623615387459e-06,2.04881641477822e-06,1.55880361251178e-06,1.61725874798098e-06,8.42186951759839e-07,8.96312077194276e-07,4.41661023545005e-07,4.04855938249588e-07,2.71347295511311e-07,2.44645566963655e-07
653128,3.99082591536582e-07,3.70215857971549e-07,3.1212155667192e-06,2.94657182865075e-06,8.94868740516024e-06,8.66651508456204e-06,5.64128140694658e-06,5.51426777926044e-06,3.6718485094722e-06,3.22441413921419e-06,3.28286927468338e-06,3.15296897364073e-06,5.42911091524359e-06,5.54602118618197e-06,5.55684621126886e-06,5.7199432559113e-06,4.69012253597874e-06,4.52558215465805e-06,3.60329001725525e-06,3.58813498213361e-06,3.44596631932582e-06,3.65525013767231e-06,2.89749838159019e-06,3.11760722502357e-06,1.93190614383984e-06,2.01128966114368e-06,1.55158692912053e-06,1.77891245594516e-06,1.39065488949547e-06,1.50828682877298e-06,1.45488337167767e-06,1.85107928985774e-06,8.09711876499177e-07,9.29508820794064e-07,4.35166008492873e-07,4.56094390327522e-07,2.48253908659284e-07,3.24750752606622e-07
653124,4.70527757110039e-07,4.43104360223257e-07,3.65452846933318e-06,3.57370161535109e-06,1.06229579519322e-05,1.01618118832308e-05,7.52555744040411e-06,7.2765818634057e-06,4.6497091089877e-06,4.21887311052958e-06,4.00453761380921e-06,3.73679865999353e-06,6.02520896336152e-06,6.45748829849789e-06,8.06320035305285e-06,8.53011976846726e-06,6.38604313292443e-06,6.47841668033254e-06,4.83445620380391e-06,5.22560044361011e-06,5.3540574079745e-06,5.71128323584179e-06,4.99971825346372e-06,5.24003381039262e-06,3.36658280202198e-06,3.45606967607358e-06,2.45800236306256e-06,2.49336411167973e-06,2.09139484678664e-06,2.02716636460445e-06,1.47292508015581e-06,1.38488154278246e-06,7.28885022517084e-07,6.66821545352263e-07,3.88257566449694e-07,3.16090732537112e-07,1.73200401390198e-07,1.60932039625059e-07
659008,1.43611999486039e-07,1.42168662807788e-07,8.1259854985568e-07,7.67133444490753e-07,1.27879629693096e-06,1.22827951319216e-06,1.38993322115634e-06,1.32714807565239e-06,1.47581175351231e-06,1.41158327133012e-06,1.24848622668768e-06,9.89407292941507e-07,1.58694867773769e-06,1.23405285990516e-06,1.68076556182405e-06,1.39931490956498e-06,1.2686929401832e-06,1.18786608620111e-06,1.5479785874249e-06,1.55736027583353e-06,3.03605870270235e-06,3.00791363747644e-06,3.85876060930579e-06,3.498648108082e-06,2.43851731790617e-06,1.93046280716158e-06,1.16838104104471e-06,9.67757242767733e-07,8.23423574942567e-07,8.44351956777216e-07,5.43416259361747e-07,9.20127132385428e-07,6.87749927186912e-07,1.0254907098978e-06,6.58883193621879e-07,5.48467937735628e-07,2.41037225268026e-07,2.95884019041589e-07
650204,1.11136924225377e-07,1.03198572494993e-07,6.41563153482859e-07,6.11253083239575e-07,9.74252257819865e-07,8.9559040885515e-07,9.11467112315918e-07,8.10433544838303e-07,6.79089907117402e-07,5.31869565935734e-07,1.37261318101732e-06,7.1228665071719e-07,1.94706117896148e-06,1.10054421716688e-06,2.21624346945541e-06,1.40292325126061e-06,1.67210554175454e-06,1.1149775839494e-06,1.53931856735539e-06,1.16405103100996e-06,2.39449554921949e-06,1.80344917947544e-06,2.32593705700254e-06,1.86767766165764e-06,1.53787523067713e-06,1.18786608620111e-06,8.04660198125296e-07,7.88061826325402e-07,7.76515132899389e-07,6.44449826839363e-07,3.01657365754595e-07,4.25784320084237e-07,2.04953808311735e-07,4.07742611606092e-07,2.54748923711417e-07,2.44645566963655e-07,1.02476904155867e-07,9.38168840863574e-08
650202,2.36707215233271e-07,2.02067134955231e-07,1.48808011527745e-06,1.3524064675218e-06,1.89365772186617e-06,1.75293239573663e-06,1.47653342185144e-06,1.41519161302574e-06,1.34374644745229e-06,9.45385524254832e-07,1.90520441529218e-06,1.10992590557552e-06,2.11232322862129e-06,1.73200401390198e-06,2.80079482414733e-06,2.7329580002695e-06,2.85491994958177e-06,2.54460256375766e-06,1.99469128934378e-06,2.20686178104678e-06,3.74978869009779e-06,3.58163996708147e-06,3.77937709200195e-06,3.19482573731003e-06,2.06180644488248e-06,1.9701545658135e-06,1.2210628298009e-06,1.23405285990516e-06,8.45073625116342e-07,9.96623976332766e-07,4.99394490675072e-07,8.60228660237985e-07,4.03412601571337e-07,8.02495193107918e-07,5.69396319570277e-07,5.78778007978912e-07,2.3165553685939e-07,2.24438853468132e-07
650203,9.10745443976792e-07,8.27753584977322e-07,4.98600655502033e-06,4.77094938996084e-06,6.4690349919239e-06,5.95232046110981e-06,5.66365312545948e-06,5.20250705675808e-06,5.51065943756481e-06,4.17629467852115e-06,8.82239544581322e-06,6.2482044801514e-06,9.6992224778511e-06,7.69947951013344e-06,1.18627841585503e-05,1.06763614090275e-05,9.96623976332766e-06,9.02085423907282e-06,9.067762681116e-06,8.44279789943304e-06,1.38488154278246e-05,1.26133192312412e-05,1.43821283304386e-05,1.31062187068641e-05,9.85365950242403e-06,9.1319911632982e-06,5.22920878530573e-06,5.40385252337418e-06,4.52630382299718e-06,4.29392661779866e-06,2.08706483675189e-06,2.91770509508571e-06,1.37838652773033e-06,3.02018199924158e-06,1.86839932999676e-06,1.99613462602203e-06,9.3023048913319e-07,7.74350127882011e-07
650205,3.24750752606622e-08,2.67017285476556e-08,2.17943838415999e-07,1.68148723016317e-07,2.67017285476556e-07,2.46088903641907e-07,2.59078933746172e-07,2.35263878555019e-07,1.87633768172715e-07,9.45385524254832e-08,6.19191434969959e-07,2.4897557699841e-07,8.6961034864662e-07,4.4959937527539e-07,9.23013805741931e-07,4.58259395344899e-07,6.27851455039468e-07,3.43514129423893e-07,6.09809746561323e-07,3.1464739585886e-07,9.12188780655044e-07,6.04036399848316e-07,1.06013079017584e-06,7.02904962308554e-07,6.75481565421773e-07,3.78875878041059e-07,2.22273848450754e-07,1.53715356233801e-07,1.73922069729324e-07,1.52993687894675e-07,9.23735474081057e-08,1.67427054677192e-07,8.15485223212183e-08,1.27013627686145e-07,9.16518790689799e-08,7.50535072690859e-08,3.10317385824105e-08,4.47434370258012e-08
653023,1.59488702946808e-07,1.4000365779041e-07,9.25900479098435e-07,9.0425042892466e-07,1.7911808177103e-06,1.73777736061499e-06,1.42745997479088e-06,1.40292325126061e-06,7.209466707867e-07,5.60736299500767e-07,9.39612177541825e-07,6.87028258847786e-07,1.34085977409578e-06,1.16621603602733e-06,1.95572119903099e-06,1.92035945041382e-06,1.59416536112895e-06,1.53931856735539e-06,1.34158144243491e-06,1.29322966371348e-06,1.17487605609684e-06,1.12724594571454e-06,1.04641909173245e-06,9.7858226785462e-07,6.85584922169535e-07,6.87749927186912e-07,4.10629284962595e-07,4.61867737040529e-07,3.68772521293297e-07,4.01969264893085e-07,2.6629561713743e-07,2.54027255372291e-07,1.8330375813796e-07,1.52272019555549e-07,8.73218690342249e-08,7.07234972343309e-08,5.62901304518144e-08,5.70117987909402e-08
653022,6.35789806769853e-07,5.75169666283283e-07,4.77311439497821e-06,4.56094390327522e-06,1.25671324575371e-05,1.21319664490443e-05,8.22413239267791e-06,7.77814135909815e-06,5.65932311542473e-06,5.26024052388815e-06,4.7391959830393e-06,4.46712701918886e-06,6.9438927590687e-06,6.82481748311294e-06,8.42259118593751e-06,8.23134907606917e-06,6.81399245802605e-06,6.28284456042944e-06,5.85850357702345e-06,5.28189057406192e-06,5.19023869499294e-06,4.96652150986393e-06,4.41083688873705e-06,4.20876975378182e-06,2.730071326913e-06,2.59728435251385e-06,2.05314642481297e-06,2.06830145993462e-06,1.63457878812e-06,1.57901032600731e-06,1.44911002496466e-06,1.42096495973875e-06,8.08990208160051e-07,7.23833344143203e-07,3.75989204684555e-07,3.70215857971549e-07,2.41758893607152e-07,2.38872220250648e-07
653001,8.1259854985568e-07,7.61360097777746e-07,6.73027893068745e-06,6.3348046808465e-06,1.44716152044902e-05,1.39801590655455e-05,1.01235634612571e-05,9.59241556366048e-06,7.92031002190594e-06,7.81999812276745e-06,5.99850723481386e-06,5.133226896202e-06,7.66989110822928e-06,7.51761908867373e-06,1.01437701747526e-05,9.96263142163203e-06,8.27464917641672e-06,7.98093016239251e-06,7.12647484886753e-06,6.82986916148682e-06,7.32637697880538e-06,6.76419734262637e-06,6.31748464070748e-06,6.04758068187442e-06,4.07742611606092e-06,4.21165642713832e-06,3.31317934492667e-06,3.48998808801249e-06,2.64274945787877e-06,2.67522453313944e-06,2.02933136962182e-06,1.9838662642569e-06,1.10992590557552e-06,1.04281075003682e-06,5.83108018013667e-07,5.49189606074753e-07,2.92997345685085e-07,3.17534069215363e-07
