"GBCounty","popgrp1","popgrp2","popgrp3","popgrp4","popgrp5","popgrp6","popgrp7","popgrp8","popgrp9","popgrp10","popgrp11","popgrp12","popgrp13","popgrp14","popgrp15","popgrp16","popgrp17","popgrp18","popgrp19","popgrp20","popgrp21","popgrp22","popgrp23","popgrp24","popgrp25","popgrp26","popgrp27","popgrp28","popgrp29","popgrp30","popgrp31","popgrp32","popgrp33","popgrp34","popgrp35","popgrp36"
130637,1.28864999394592e-05,1.19957321306292e-05,1.17055912753201e-05,1.10748887453342e-05,9.78252353311911e-06,9.13324491178721e-06,8.59719199008813e-06,8.63257502122338e-06,9.26416212698765e-06,9.71441119818375e-06,8.01691027946998e-06,8.34951077214136e-06,7.66219539233907e-06,7.49854887333852e-06,8.33978043857916e-06,8.09386837218915e-06,6.38752169569157e-06,6.47686384930809e-06,4.18935088641397e-06,3.88063393975889e-06,3.79659924081266e-06,3.2118946513026e-06,3.70548793563938e-06,3.41623165610869e-06,3.29062189557854e-06,3.37377201874639e-06,2.31581938780232e-06,2.6767263053819e-06,1.70015464604891e-06,2.01064074426076e-06,1.18710069458774e-06,1.39586057828574e-06,5.44014103704517e-07,7.76657533418806e-07,3.77713857368827e-07,2.07875307919612e-07
130638,1.59117491015233e-05,1.49510998062012e-05,1.46087689799676e-05,1.35012801054342e-05,1.22841038343815e-05,1.18471233998611e-05,1.10403902899774e-05,1.08714363163065e-05,1.24061752917981e-05,1.36091983503967e-05,1.19479650385966e-05,1.2016077373532e-05,9.67725901549173e-06,8.96782924122991e-06,1.05768725821055e-05,9.63391480235105e-06,7.91783779229127e-06,7.54189308647921e-06,5.74974255947863e-06,5.20749760733088e-06,5.1022330897035e-06,4.16546734039768e-06,4.96777757138954e-06,4.69798195898323e-06,4.08939382345688e-06,4.56794931956118e-06,3.02171085895062e-06,3.56395581109837e-06,2.27955178088868e-06,2.69176409361438e-06,1.56658370351333e-06,1.90891452974691e-06,7.66927199856612e-07,9.35881173527445e-07,4.21058070509512e-07,2.69795612406305e-07
130681,2.24213422546315e-05,1.95747773998004e-05,2.50768387413323e-05,2.31422715140123e-05,1.70192379760568e-05,1.61178552578862e-05,1.90988756310313e-05,1.88281954428466e-05,2.04558148750682e-05,2.20754731252844e-05,1.97446159492496e-05,2.07017269414582e-05,1.81453029419362e-05,1.68051706376885e-05,1.99321460142665e-05,1.85274396781969e-05,1.449819700767e-05,1.38524566894516e-05,1.00231281448388e-05,8.98994363568944e-06,8.98198245368401e-06,7.13410365264541e-06,8.12040564554059e-06,7.76303703107454e-06,6.87934582847159e-06,7.18363989623477e-06,5.44633306749384e-06,5.7373584985813e-06,3.75413960345036e-06,4.05401079232163e-06,2.17782556637483e-06,2.65726563825751e-06,9.62418446878885e-07,1.41885954852365e-06,5.75858831726245e-07,3.07832370876702e-07
130682,5.24040382628667e-05,4.86498986594163e-05,4.586083123018e-05,4.30116126480137e-05,4.68719013448698e-05,4.38608053952598e-05,3.92043984978605e-05,4.06745634415302e-05,4.00659753060039e-05,4.66374887635988e-05,3.76342764912336e-05,3.98687149074248e-05,3.61304976679854e-05,3.55192558051239e-05,3.71707587833618e-05,3.54237216210587e-05,2.86116035517441e-05,2.5962299095492e-05,1.96446588862925e-05,1.73819140451931e-05,1.72678037697819e-05,1.43239355793288e-05,1.62912321104489e-05,1.47538394076222e-05,1.43982399447129e-05,1.50908627791855e-05,1.03796121835265e-05,1.25547840225662e-05,6.14868623552861e-06,8.04521670437818e-06,4.036319276754e-06,5.56751994913208e-06,1.9469512882173e-06,3.16324298349163e-06,1.39674515406412e-06,6.94391986029343e-07
130683,1.60585886807346e-05,1.45893083128432e-05,1.78445471772865e-05,1.6801632334575e-05,1.57994079776689e-05,1.51474756290019e-05,1.37984975669703e-05,1.38002667185271e-05,1.35490471974668e-05,1.4688380800022e-05,1.23371783810844e-05,1.36684649275483e-05,1.17675115798068e-05,1.25901670537014e-05,1.35012801054342e-05,1.41134065440741e-05,1.11261941404803e-05,1.09130113778904e-05,7.48351108510604e-06,6.5900895489409e-06,6.2203368735775e-06,5.00846805719508e-06,5.93284974560357e-06,5.34726058031513e-06,5.26941791181757e-06,5.34637600453675e-06,4.05931824699192e-06,4.70240483787514e-06,2.84302655171759e-06,3.34369644228142e-06,1.85495540726565e-06,2.33881835804023e-06,9.0580559706248e-07,1.21717627105271e-06,6.13011014418261e-07,3.29946765336235e-07
130684,2.53112513226033e-05,2.37004388301709e-05,2.21329705508792e-05,2.09396778258428e-05,1.7367760832739e-05,1.65247601159416e-05,1.5869289464161e-05,1.6070972741632e-05,1.90351861749878e-05,2.11625909219949e-05,1.79896176049411e-05,1.88803854137711e-05,1.53986951500622e-05,1.37772677482892e-05,1.65919878750986e-05,1.56242619735494e-05,1.26591639644152e-05,1.15826352421251e-05,9.11643797199797e-06,7.64273472521468e-06,7.77630566775026e-06,6.47509469775132e-06,7.15091059243466e-06,7.20663886647268e-06,6.5140160320001e-06,6.4759792735297e-06,4.94654775270839e-06,5.44721764327222e-06,3.48965144571434e-06,4.01685860962961e-06,2.40693069297559e-06,2.77756794411737e-06,1.1561405423444e-06,1.53120067237808e-06,6.82892500910385e-07,4.22827222066275e-07
130700,2.34996401284784e-05,2.2749519868411e-05,2.43638706639569e-05,2.30989273008716e-05,1.96844647963197e-05,1.81187656685847e-05,2.60189119453084e-05,2.50697621351052e-05,3.32706641764785e-05,3.07089327222862e-05,3.74387852442113e-05,3.56758257178974e-05,3.57501300832814e-05,3.43976137181363e-05,3.23728197614215e-05,3.126975376578e-05,2.13695816541361e-05,1.90219175383121e-05,1.61532382890214e-05,1.43973553689345e-05,1.57065275209389e-05,1.63363454751464e-05,1.45601173121567e-05,1.34835885898666e-05,1.09130113778904e-05,9.6834510459404e-06,7.91429948917774e-06,6.86607719179587e-06,4.79793902194033e-06,4.31053776805221e-06,2.73068542786316e-06,2.69884069984143e-06,1.02256959980882e-06,1.2888269091016e-06,5.47552406818042e-07,3.23754734887566e-07
130721,1.51917044179209e-05,1.29094989096971e-05,1.1617133697482e-05,9.90813329364926e-06,1.15897118483522e-05,1.02522332714396e-05,1.47299558616059e-05,1.35649695614777e-05,1.61328930461187e-05,1.54615000303272e-05,1.35428551670181e-05,1.33694783144554e-05,1.2723737996237e-05,1.12978018414863e-05,1.30864140653734e-05,1.15233686649736e-05,9.21374130761992e-06,6.92445919316904e-06,7.5755069660577e-06,5.51179167509406e-06,7.84884088157753e-06,5.80104795462475e-06,6.82627128176871e-06,5.48967728063452e-06,4.93504826758943e-06,4.01420488229447e-06,3.91247866778062e-06,3.04736355652368e-06,2.49361911925696e-06,2.06283071518526e-06,1.4542425796589e-06,1.26405878730692e-06,4.90939557001637e-07,5.49321558374805e-07,1.41532124541013e-07,1.11456548076047e-07
130722,1.36286590175211e-05,1.33703628902338e-05,1.04813383980404e-05,9.97005359813595e-06,1.27520444211452e-05,1.20098853430833e-05,1.62938858377841e-05,1.64911462363631e-05,1.78675461475245e-05,1.63673056273897e-05,1.63089236260166e-05,1.4915716775066e-05,1.42230939405934e-05,1.25317850523283e-05,1.37047325344619e-05,1.2101881224035e-05,1.0621985946803e-05,9.8400209587139e-06,7.58523729961989e-06,6.38309881679967e-06,8.78737578244012e-06,7.29951932320272e-06,7.30748050520815e-06,5.41360376369373e-06,5.2349194564607e-06,3.90805578888871e-06,3.97351439648893e-06,3.09513064855627e-06,2.44054457255408e-06,2.03187056294191e-06,1.30386469733408e-06,1.15879426967954e-06,4.38749586077139e-07,4.40518737633902e-07,9.55341840651835e-08,9.46496082868021e-08
130723,1.08625905585227e-05,1.07396345253277e-05,8.50342695757971e-06,7.98948843034016e-06,8.32828095346021e-06,7.77453651619349e-06,1.2139033406727e-05,1.20205002524239e-05,1.45503869785945e-05,1.31058747324978e-05,1.23990986855711e-05,1.10899265335667e-05,1.11049643217992e-05,1.02389646347639e-05,1.04167643662185e-05,9.58260940720493e-06,8.10094497841621e-06,7.20663886647268e-06,5.65951583008374e-06,4.5007215604042e-06,6.15753199331243e-06,4.92797166136238e-06,5.17123000041725e-06,3.77713857368827e-06,3.66656660139061e-06,2.59888363688434e-06,2.72360882163611e-06,2.10971323143947e-06,1.68865516092996e-06,1.44274309453995e-06,9.51803537538309e-07,8.01425655213483e-07,2.84833400638788e-07,3.00755764649652e-07,7.07660622705063e-08,5.9266577151549e-08
130724,9.33935106815007e-06,8.85194981426195e-06,6.66704764166007e-06,6.30525614830211e-06,6.90234479870951e-06,6.59716615516795e-06,1.03557286375102e-05,1.00593957517525e-05,1.18940059161153e-05,1.00823947219904e-05,1.01381229960284e-05,8.93156163431627e-06,9.20666470139286e-06,8.10713700886487e-06,8.21328610227063e-06,8.1106753119784e-06,5.83908471309515e-06,5.62944025361877e-06,3.87886478820212e-06,3.30123680491912e-06,4.71655805032924e-06,4.10620076324613e-06,3.85321209062907e-06,2.88371703752313e-06,2.93856073578277e-06,2.21674690062361e-06,2.28043635666706e-06,1.64000349311898e-06,1.4781261256752e-06,1.04822229738187e-06,7.84618715424238e-07,5.58167316158618e-07,2.36181732827815e-07,1.7337685256274e-07,4.77670920325917e-08,5.04208193677357e-08
130725,7.17833244156448e-06,7.02618540768289e-06,6.17256978154491e-06,5.70905207367309e-06,5.9266577151549e-06,5.70109089166766e-06,8.78737578244012e-06,8.56269353473126e-06,9.40834797886381e-06,8.47865883578503e-06,7.99037300611854e-06,7.47024244843032e-06,7.09606689417502e-06,6.23272093447484e-06,6.81654094820652e-06,6.61308851917881e-06,5.3392993983097e-06,4.86693593265407e-06,3.73821723943949e-06,2.90848515931781e-06,4.27957761580887e-06,3.38350235230858e-06,3.58872393289305e-06,2.75014609498755e-06,2.44231372411085e-06,1.80630373945467e-06,1.9611045006714e-06,1.54712303638894e-06,1.17913951258231e-06,1.01283926624662e-06,5.80281710618151e-07,5.80281710618151e-07,1.99029550135799e-07,1.94606671243892e-07,2.65372733514399e-08,4.51133646974477e-08
130726,1.9548240126449e-05,1.74261428341122e-05,1.43734718229182e-05,1.26803937830963e-05,1.54225786960785e-05,1.35791227739318e-05,2.0807876034864e-05,1.86822404394137e-05,2.21771993397983e-05,2.04655452086304e-05,1.76375564451453e-05,1.54119637867379e-05,1.48767954408172e-05,1.12473810221186e-05,1.64920308121415e-05,1.3994873389771e-05,1.370030965557e-05,1.0081510146212e-05,1.08767437709768e-05,7.02176252879098e-06,1.01443150264771e-05,7.63654269476601e-06,9.39419476640971e-06,6.15222453864214e-06,7.72411569682576e-06,6.00361580787408e-06,5.23315030490394e-06,4.36272773897671e-06,3.77271569479637e-06,3.64622135848784e-06,2.33439547914833e-06,2.38127799540254e-06,8.21770898116254e-07,1.241059817069e-06,3.36138795784905e-07,2.09644459476375e-07
130727,1.13818365404326e-05,9.73652559264328e-06,8.01160282479969e-06,6.9686879820881e-06,9.02621124260307e-06,8.16021155556775e-06,1.20549987077807e-05,1.18577383092017e-05,1.22867575617167e-05,1.32305999172495e-05,9.96386156768728e-06,1.01540453600393e-05,8.40966192507129e-06,7.05626098414786e-06,8.65468941568292e-06,7.54720054114949e-06,7.46316584220327e-06,5.25614927514185e-06,6.32737054276164e-06,4.66259892784798e-06,5.87889062312231e-06,4.50337528773934e-06,5.23315030490394e-06,4.05312621654325e-06,4.32203725317117e-06,3.42861571700603e-06,3.24727768243786e-06,2.65018903203046e-06,2.19728623349922e-06,2.07167647296907e-06,1.31978706134494e-06,1.38966854783707e-06,4.90939557001637e-07,6.97930289142868e-07,2.2645139926562e-07,1.29148063643674e-07
130728,1.17825493680393e-05,1.06971748879654e-05,9.65337546947544e-06,8.99613566613811e-06,8.30351283166553e-06,7.77276736463673e-06,1.08457836187335e-05,1.06732913419491e-05,1.11288478678155e-05,1.23203714412951e-05,8.83425829869433e-06,1.01222006320175e-05,8.91210096719188e-06,7.56046917782521e-06,8.15225037356232e-06,7.04299234747214e-06,6.61397309495719e-06,4.82713002262691e-06,5.96027159473339e-06,4.35034367807937e-06,5.47375491662366e-06,4.12035397570023e-06,4.8085539312809e-06,3.91247866778062e-06,3.3967709889843e-06,2.79791318702014e-06,2.84568027905273e-06,2.25478365909401e-06,2.02656310827162e-06,1.76738240520589e-06,1.11368090498209e-06,1.05352975205216e-06,4.30788404071707e-07,4.81209223439443e-07,1.30032639422055e-07,1.06149093405759e-07
130729,1.11076180491343e-05,9.46584540445859e-06,6.98549492187735e-06,5.87712147156555e-06,6.54762991157859e-06,5.67189989098108e-06,8.29643622543848e-06,7.39682265882467e-06,9.71352662240537e-06,9.27831533944175e-06,8.09563752374592e-06,9.07840121352757e-06,7.5233169951332e-06,7.2296378367106e-06,7.40036096193819e-06,6.96249595163944e-06,5.70551377055957e-06,4.26896270646829e-06,4.62279301782082e-06,3.32865865404894e-06,4.64667656383712e-06,3.60022341801201e-06,4.24861746356552e-06,3.56660953843352e-06,3.26231547067034e-06,2.61215227356006e-06,2.65018903203046e-06,2.17428726326131e-06,1.90891452974691e-06,1.65681043290823e-06,1.11191175342533e-06,1.03583823648454e-06,4.07789433833792e-07,4.3255755562847e-07,1.33570942535581e-07,1.16764002746335e-07
130730,1.66087948148878e-05,1.52191262670508e-05,1.08042085571495e-05,9.95943868879538e-06,1.11518468380534e-05,1.0215965664526e-05,1.23937912309008e-05,1.21107269818188e-05,1.44442378851887e-05,1.45141193716808e-05,1.44601602491996e-05,1.34181299822664e-05,1.32925202217362e-05,1.1113810079583e-05,1.17967025804934e-05,1.03061923939209e-05,8.04167840126466e-06,6.68739288456284e-06,6.07084356703106e-06,5.52682946332654e-06,6.47774842508647e-06,5.23668860801746e-06,5.66924616364593e-06,4.90851099423799e-06,4.4343783770256e-06,3.91867069822928e-06,3.49849720349815e-06,3.08274658765893e-06,2.58030754553834e-06,2.18224844526674e-06,1.70634667649758e-06,1.47193409522653e-06,7.15621804710495e-07,6.49278621331895e-07,2.00798701692562e-07,1.50377882324826e-07
130731,1.46361908290975e-05,1.32465222812604e-05,1.14198732989029e-05,1.06670993115004e-05,1.0260194453445e-05,9.27831533944175e-06,1.31076438840545e-05,1.18771989763261e-05,1.64672626903468e-05,1.43655106409128e-05,1.52598167528563e-05,1.35923914106075e-05,1.34650124985206e-05,1.08767437709768e-05,1.29218829705944e-05,1.06211013710246e-05,9.24116315674974e-06,7.66396454389583e-06,7.31809541454873e-06,5.6851685276568e-06,7.74623009128529e-06,5.75239628681378e-06,6.89261446514731e-06,5.35610633809894e-06,5.04738939144386e-06,3.81429075638029e-06,4.05135706498648e-06,3.07566998143188e-06,2.74572321609564e-06,2.19551708194246e-06,1.56304540039981e-06,1.30209554577732e-06,5.86473741066821e-07,5.74089680169482e-07,1.98144974357418e-07,1.3976297298425e-07
130732,1.10173913197394e-05,1.02593098776666e-05,1.06821370997329e-05,9.85594332272476e-06,9.83736723137875e-06,9.20135724672258e-06,1.31421423394114e-05,1.09103576505553e-05,1.61116632274375e-05,1.23150639866249e-05,1.27520444211452e-05,1.02026970278502e-05,1.19258506441371e-05,9.78606183623264e-06,1.03866887897536e-05,8.84310405647814e-06,6.91119055649332e-06,5.84969962243572e-06,5.09604105925483e-06,4.11858482414347e-06,7.13056534953189e-06,5.12877036305494e-06,6.18318469088549e-06,4.34857452652261e-06,4.62279301782082e-06,3.66568202561222e-06,3.49938177927654e-06,2.795259459685e-06,2.43346796632703e-06,1.904491650855e-06,1.70988497961111e-06,1.26405878730692e-06,6.97930289142868e-07,5.20130557688221e-07,1.30917215200437e-07,1.40647548762631e-07
130733,5.13673154506037e-06,4.90408811534608e-06,3.92220900134281e-06,3.71521826920158e-06,3.84613548440202e-06,3.80986787748838e-06,4.40076449744711e-06,4.30965319227383e-06,6.10622659816631e-06,5.817854894414e-06,5.68605310343518e-06,5.18980609176325e-06,5.25791842669862e-06,4.46533852926895e-06,4.46799225660409e-06,4.05754909543515e-06,3.23666277309728e-06,2.68911036627924e-06,2.53165587772736e-06,2.08229138230965e-06,3.21985583330804e-06,2.40781526875398e-06,2.64576615313855e-06,1.79038137544381e-06,1.82576440657906e-06,1.37816906271811e-06,1.40293718451279e-06,1.07652872229008e-06,8.42116141019025e-07,6.57239803337327e-07,4.78555496104299e-07,4.22827222066275e-07,1.36224669870725e-07,1.30917215200437e-07,2.47681217946772e-08,4.15750615839224e-08
130800,1.38241502645434e-05,1.2988226153973e-05,1.23433704115331e-05,1.20479221015537e-05,1.13367231757351e-05,1.06874445544032e-05,1.41956720914636e-05,1.36596191697645e-05,1.8437212948802e-05,1.72536505573278e-05,2.0278899719392e-05,1.82939116727043e-05,1.87291229556679e-05,1.71200796147922e-05,1.57905622198851e-05,1.45105810685673e-05,9.63303022657267e-06,8.55561692850421e-06,7.61796660342e-06,7.0067247405585e-06,8.8024135706726e-06,8.34951077214136e-06,7.28536611074862e-06,6.3247168154265e-06,5.13319324194685e-06,4.31496064694412e-06,3.19243398417821e-06,2.69441782094953e-06,1.66830991802719e-06,1.572775733962e-06,9.13766779067912e-07,9.23497112630107e-07,3.89213342487784e-07,5.22784285023365e-07,2.22028520373713e-07,1.31801790978818e-07
130821,2.48521564936234e-05,2.08680271877939e-05,1.83169106429422e-05,1.70404677947379e-05,1.6961740550462e-05,1.60692035900752e-05,2.13713508056929e-05,2.07379945483719e-05,2.46071290030118e-05,2.27114831099406e-05,2.40684223539776e-05,2.08627197331236e-05,2.27548273230813e-05,1.99746056516288e-05,1.79648494831464e-05,1.61231627125565e-05,1.05034527924999e-05,9.57818652831302e-06,6.25306617737761e-06,5.84881504665734e-06,9.14209066957103e-06,8.054062462162e-06,9.33935106815007e-06,8.30439740744391e-06,8.01867943102674e-06,6.53170754756773e-06,5.45252509794251e-06,4.61306268425863e-06,3.02524916206414e-06,2.58473042443024e-06,1.77799731454647e-06,1.56216082462143e-06,7.77542109197188e-07,7.5896601785118e-07,2.2645139926562e-07,2.06990732141231e-07
130822,1.58047154323392e-05,1.48051448027683e-05,1.08617059827443e-05,1.01319309655797e-05,1.0431802154451e-05,9.90194126320059e-06,1.18577383092017e-05,1.12358815369996e-05,1.42195556374799e-05,1.38772248112463e-05,1.52341640552832e-05,1.38489183863381e-05,1.42151327585879e-05,1.17940488531583e-05,1.20886125873592e-05,1.04026111537644e-05,8.24070795140046e-06,7.59585220896047e-06,3.79748381659104e-06,3.51972702217931e-06,5.93550347293871e-06,4.97485417761659e-06,6.64581782297892e-06,5.41095003635859e-06,4.80501562816738e-06,3.97351439648893e-06,3.46488332391966e-06,3.12166792190771e-06,2.02390938093648e-06,1.98233431935256e-06,1.20036933126346e-06,1.15171766345249e-06,5.80281710618151e-07,6.03280680856066e-07,2.795259459685e-07,1.71607701005978e-07
130823,1.91369123895017e-05,1.68732829726238e-05,1.73208783164848e-05,1.56888360053712e-05,1.50342499293691e-05,1.45185422505727e-05,1.97702686468227e-05,1.98083054052931e-05,2.09157942798265e-05,2.04239701470465e-05,2.0856527702675e-05,1.97817681319416e-05,1.9283751968713e-05,1.75331765032963e-05,1.51112080220882e-05,1.46158455861947e-05,8.95986805922448e-06,8.76791511531573e-06,7.88599306426954e-06,7.2296378367106e-06,8.46362104755255e-06,7.45962753908974e-06,7.62238948231191e-06,6.84927025200663e-06,6.96161137586105e-06,5.92931144249004e-06,4.76432514236183e-06,4.00712827606742e-06,2.57411551508967e-06,2.21851605218037e-06,1.50554797480502e-06,1.45778088277243e-06,7.07660622705063e-07,7.3950535072679e-07,2.68026460849543e-07,2.14951914146663e-07
130824,1.48661805314766e-05,1.39860276319872e-05,1.20514604046672e-05,1.12128825667617e-05,9.89398008119516e-06,9.56580246741569e-06,1.43814330049236e-05,1.39214536001653e-05,1.67122901809584e-05,1.55181128801436e-05,1.61505845616863e-05,1.43398579433397e-05,1.45194268263511e-05,1.19461958870398e-05,1.07714792533494e-05,9.03947987927879e-06,6.47244097041618e-06,5.93815720027386e-06,4.65198401850741e-06,4.38484213343625e-06,6.5803592153787e-06,5.61528704116467e-06,6.23979754070189e-06,5.51798370554273e-06,4.73071126278334e-06,4.05401079232163e-06,3.49230517304948e-06,3.02701831362091e-06,2.2406304466399e-06,1.74880631385989e-06,1.31094130356113e-06,1.01283926624662e-06,6.04165256634447e-07,4.59979404758291e-07,1.3976297298425e-07,1.47724154989682e-07
130825,1.75305227759612e-05,1.49590609882066e-05,1.8560168981997e-05,1.72350744659818e-05,1.44345075516265e-05,1.38409572043326e-05,1.74040284396526e-05,1.69705863082458e-05,2.1828676483116e-05,1.96667732807521e-05,1.94827815188488e-05,1.68653217906184e-05,1.68741675484022e-05,1.45857700097297e-05,1.2865270120778e-05,1.23124102592897e-05,7.63654269476601e-06,7.35701674879751e-06,6.65024070187083e-06,6.18053096355034e-06,8.46362104755255e-06,7.2959810200892e-06,6.55736024514079e-06,5.64978549652154e-06,5.97354023140911e-06,4.9934302689626e-06,4.32380640472793e-06,3.45426841457909e-06,2.60861397044654e-06,1.96818110689846e-06,1.53827727860513e-06,1.06679838872788e-06,6.09472711304735e-07,4.34326707185232e-07,1.38878397205869e-07,1.76915155676266e-07
